accession,Name,Formula,RT,MainPositiveAdduct,MainNegativeAdduct,KEGG,CAS,PubChem,ChemSpider,UserId,BioCyc,HMDB,Metlin,LipidMaps,Unnamed: 14
DBK008261,Vosaroxin,C18H19N5O4S,0.0,[M+H]+,[M-H]-,,175414-77-4,,,,,,,,
DBK008262,Apabetalone,C20H22N2O5,0.0,[M+H]+,[M-H]-,,1044870-39-4,,,,,,,,
DBK008263,Abemaciclib,C27H32F2N8,0.0,[M+H]+,[M-H]-,,1231929-97-7,,,,,,,,
DBK008264,AZD-4818,C27H32Cl2N2O7,0.0,[M+H]+,[M-H]-,,1003566-93-5,,,,,,,,
DBK008265,Briciclib,C19H23O10PS,0.0,[M+H]+,[M-H]-,,865783-99-9,,,,,,,,
DBK008266,Nirogacestat,C27H41F2N5O,0.0,[M+H]+,[M-H]-,,1290543-63-3,,,,,,,,
DBK008267,BMS-906024,C26H26F6N4O3,0.0,[M+H]+,[M-H]-,,1401066-79-2,,,,,,,,
DBK008268,Isoflavone,C15H10O2,0.0,[M+H]+,[M-H]-,,574-12-9,,,,,,,,
DBK008269,Prexasertib,C18H19N7O2,0.0,[M+H]+,[M-H]-,,1234015-52-1,,,,,,,,
DBK008270,GW-406381,C21H19N3O3S,0.0,[M+H]+,[M-H]-,,221148-46-5,,,,,,,,
DBK008271,Fostamatinib,C23H26FN6O9P,0.0,[M+H]+,[M-H]-,,901119-35-5,,,,,,,,
DBK008272,Fevipiprant,C19H17F3N2O4S,0.0,[M+H]+,[M-H]-,,872365-14-5,,,,,,,,
DBK008273,PF-04457845,C23H20F3N5O2,0.0,[M+H]+,[M-H]-,,1020315-31-4,,,,,,,,
DBK008274,Axelopran,C26H39N3O4,0.0,[M+H]+,[M-H]-,,949904-48-7,,,,,,,,
DBK008275,Alpelisib,C19H22F3N5O2S,0.0,[M+H]+,[M-H]-,,1217486-61-7,,,,,,,,
DBK008276,Ponesimod,C23H25ClN2O4S,0.0,[M+H]+,[M-H]-,,854107-55-4,,,,,,,,
DBK008277,Ozagrel,C13H12N2O2,0.0,[M+H]+,[M-H]-,,82571-53-7,,,,,,,,
DBK008278,Tesetaxel,C46H60FN3O13,0.0,[M+H]+,[M-H]-,,333754-36-2,,,,,,,,
DBK008279,Tecovirimat,C19H15F3N2O3,0.0,[M+H]+,[M-H]-,,869572-92-9,,,,,,,,
DBK008280,Dinaciclib,C21H28N6O2,0.0,[M+H]+,[M-H]-,,779353-01-4,,,,,,,,
DBK008281,Evatanepag,C25H28N2O5S,0.0,[M+H]+,[M-H]-,,223488-57-1,,,,,,,,
DBK008282,PF-04418948,C23H20FNO5,0.0,[M+H]+,[M-H]-,,1078166-57-0,,,,,,,,
DBK008283,Triptolide,C20H24O6,0.0,[M+H]+,[M-H]-,,38748-32-2,,,,,,,,
DBK008284,Voxilaprevir,C40H52F4N6O9S,0.0,[M+H]+,[M-H]-,,1535212-07-7,,,,,,,,
DBK008285,Serdemetan,C21H20N4,0.0,[M+H]+,[M-H]-,,881202-45-5,,,,,,,,
DBK008286,Broxuridine,C9H11BrN2O5,0.0,[M+H]+,[M-H]-,,59-14-3,,,,,,,,
DBK008287,Chlorogenic Acid,C16H18O9,0.0,[M+H]+,[M-H]-,,202650-88-2,,,,,,,,
DBK008288,Fluorescein lisicol,C51H65N3O11S,0.0,[M+H]+,[M-H]-,,140616-46-2,,,,,,,,
DBK008289,Atagabalin,C10H19NO2,0.0,[M+H]+,[M-H]-,,223445-75-8,,,,,,,,
DBK008290,Sarecycline,C24H29N3O8,0.0,[M+H]+,[M-H]-,,1035654-66-0,,,,,,,,
DBK008291,Naquotinib,C30H42N8O3,0.0,[M+H]+,[M-H]-,,1448232-80-1,,,,,,,,
DBK008292,Vedroprevir,C45H60ClN7O9S,0.0,[M+H]+,[M-H]-,,1098189-15-1,,,,,,,,
DBK008293,Epicatechin,C15H14O6,0.0,[M+H]+,[M-H]-,,490-46-0,,,,,,,,
DBK008294,2-octyl cyanoacrylate,C12H19NO2,0.0,[M+H]+,[M-H]-,,133978-15-1,,,,,,,,
DBK008295,Mapracorat,C25H26F4N2O2,0.0,[M+H]+,[M-H]-,,887375-26-0,,,,,,,,
DBK008296,Ibodutant,C37H48N4O4S,0.0,[M+H]+,[M-H]-,,522664-63-7,,,,,,,,
DBK008297,Sepetaprost,C26H36F2O6,0.0,[M+H]+,[M-H]-,,1262873-06-2,,,,,,,,
DBK008298,MK-0893,C32H27Cl2N3O4,0.0,[M+H]+,[M-H]-,,,,,,,,,,
DBK008299,Mericitabine,C18H26FN3O6,0.0,[M+H]+,[M-H]-,,940908-79-2,,,,,,,,
DBK008300,Atopaxar,C29H38FN3O5,0.0,[M+H]+,[M-H]-,,751475-53-3,,,,,,,,
DBK008301,Ganetespib,C20H20N4O3,0.0,[M+H]+,[M-H]-,,888216-25-9,,,,,,,,
DBK008302,Savolitinib,C17H15N9,0.0,[M+H]+,[M-H]-,,1313725-88-0,,,,,,,,
DBK008303,Dasolampanel etibutil,C23H32ClN5O3,0.0,[M+H]+,[M-H]-,,503291-52-9,,,,,,,,
DBK008304,LY-3039478,C22H23F3N4O4,0.0,[M+H]+,[M-H]-,,1421438-81-4,,,,,,,,
DBK008305,Setrobuvir,C25H25FN4O6S2,0.0,[M+H]+,[M-H]-,,1071517-39-9,,,,,,,,
DBK008306,Icariin,C33H40O15,0.0,[M+H]+,[M-H]-,,489-32-7,,,,,,,,
DBK008307,BQ-123,C31H42N6O7,0.0,[M+H]+,[M-H]-,,136553-81-6,,,,,,,,
DBK008308,MK-0767,C20H17F3N2O5,0.0,[M+H]+,[M-H]-,,934017-32-0,,,,,,,,
DBK008309,ORM-12741,C18H23NO2,0.0,[M+H]+,[M-H]-,,610782-82-6,,,,,,,,
DBK008310,Recoflavone,C20H18O8,0.0,[M+H]+,[M-H]-,,203191-10-0,,,,,,,,
DBK008311,JNJ-40411813,C20H25ClN2O,0.0,[M+H]+,[M-H]-,,1127498-03-6,,,,,,,,
DBK008312,RRx-001,C5H6BrN3O5,0.0,[M+H]+,[M-H]-,,925206-65-1,,,,,,,,
DBK008313,Pardoprunox,C12H15N3O2,0.0,[M+H]+,[M-H]-,,269718-84-5,,,,,,,,
DBK008314,Volasertib,C34H50N8O3,0.0,[M+H]+,[M-H]-,,755038-65-4,,,,,,,,
DBK008315,CERC-301,C19H23FN4O2,0.0,[M+H]+,[M-H]-,,808732-98-1,,,,,,,,
DBK008316,BMS-777607,C25H19ClF2N4O4,0.0,[M+H]+,[M-H]-,,1025720-94-8,,,,,,,,
DBK008317,Radalbuvir,C30H41NO6S,0.0,[M+H]+,[M-H]-,,1314795-11-3,,,,,,,,
DBK008318,Orteronel,C18H17N3O2,0.0,[M+H]+,[M-H]-,,566939-85-3,,,,,,,,
DBK008319,BMS-394136,C24H21Cl2FN4O,0.0,[M+H]+,[M-H]-,,343246-73-1,,,,,,,,
DBK008320,T-900607,C14H10F5N3O4S,0.0,[M+H]+,[M-H]-,,261944-52-9,,,,,,,,
DBK008321,Sovaprevir,C43H53N5O8S,0.0,[M+H]+,[M-H]-,,1001667-23-7,,,,,,,,
DBK008322,Letermovir,C29H28F4N4O4,0.0,[M+H]+,[M-H]-,,917389-32-3,,,,,,,,
DBK008323,Vabicaserin,C15H20N2,0.0,[M+H]+,[M-H]-,,887258-95-9,,,,,,,,
DBK008324,Orantinib,C18H18N2O3,0.0,[M+H]+,[M-H]-,,252916-29-3,,,,,,,,
DBK008325,Albaconazole,C20H16ClF2N5O2,0.0,[M+H]+,[M-H]-,,187949-02-6,,,,,,,,
DBK008326,Censavudine,C12H12N2O4,0.0,[M+H]+,[M-H]-,,634907-30-5,,,,,,,,
DBK008327,Surotomycin,C77H101N17O26,0.0,[M+H]+,[M-H]-,,1233389-51-9,,,,,,,,
DBK008328,Enobosarm,C19H14F3N3O3,0.0,[M+H]+,[M-H]-,,841205-47-8,,,,,,,,
DBK008329,Gefarnate,C27H44O2,0.0,[M+H]+,[M-H]-,,51-77-4,,,,,,,,
DBK008330,Ritobegron,C21H27NO5,0.0,[M+H]+,[M-H]-,,255734-04-4,,,,,,,,
DBK008331,Anecortave,C21H28O4,0.0,[M+H]+,[M-H]-,,10184-70-0,,,,,,,,
DBK008332,Vesnarinone,C22H25N3O4,0.0,[M+H]+,[M-H]-,,81840-15-5,,,,,,,,
DBK008333,Mafosfamide,C9H19Cl2N2O5PS2,0.0,[M+H]+,[M-H]-,,88859-04-5,,,,,,,,
DBK008334,ADP-597,C21H29N5O6S,0.0,[M+H]+,[M-H]-,,897732-93-3,,,,,,,,
DBK008335,LCL-161,C26H33FN4O3S,0.0,[M+H]+,[M-H]-,,1005342-46-0,,,,,,,,
DBK008336,Oxitropium,C19H26NO4,0.0,[M+H]+,[M-H]-,,99571-64-9,,,,,,,,
DBK008337,Vanillyl alcohol,C8H10O3,0.0,[M+H]+,[M-H]-,,498-00-0,,,,,,,,
DBK008338,TT-232,C45H58N10O9S2,0.0,[M+H]+,[M-H]-,,147159-51-1,,,,,,,,
DBK008339,Gadolinium,Gd,0.0,[M+H]+,[M-H]-,,7440-54-2,,,,,,,,
DBK008340,Naftopidil,C24H28N2O3,0.0,[M+H]+,[M-H]-,,57149-07-2,,,,,,,,
DBK008341,Tetrahydropalmatine,C21H25NO4,0.0,[M+H]+,[M-H]-,,483-14-7,,,,,,,,
DBK008342,Semapimod,C34H52N18O2,0.0,[M+H]+,[M-H]-,,352513-83-8,,,,,,,,
DBK008343,Telotristat ethyl,C27H26ClF3N6O3,0.0,[M+H]+,[M-H]-,,1033805-22-9,,,,,,,,
DBK008344,PF-05175157,C23H27N5O2,0.0,[M+H]+,[M-H]-,,1301214-47-0,,,,,,,,
DBK008345,Mannitol busulfan,C8H18O10S2,0.0,[M+H]+,[M-H]-,,1187-00-4,,,,,,,,
DBK008346,L-Baclofen,C10H12ClNO2,0.0,[M+H]+,[M-H]-,,66514-99-6,,,,,,,,
DBK008347,"UK-396,082",C12H21N3O2,0.0,[M+H]+,[M-H]-,,400044-47-5,,,,,,,,
DBK008348,Abediterol,C25H30F2N2O4,0.0,[M+H]+,[M-H]-,,915133-65-2,,,,,,,,
DBK008349,CC-220,C25H27N3O5,0.0,[M+H]+,[M-H]-,,1323403-33-3,,,,,,,,
DBK008350,Imagabalin,C9H19NO2,0.0,[M+H]+,[M-H]-,,610300-07-7,,,,,,,,
DBK008351,PF-06305591,C15H22N4O,0.0,[M+H]+,[M-H]-,,1449473-97-5,,,,,,,,
DBK008352,Vaborbactam,C12H16BNO5S,0.0,[M+H]+,[M-H]-,,1360457-46-0,,,,,,,,
DBK008353,Taselisib,C24H28N8O2,0.0,[M+H]+,[M-H]-,,1282512-48-4,,,,,,,,
DBK008354,CPI-613,C22H28O2S2,0.0,[M+H]+,[M-H]-,,95809-78-2,,,,,,,,
DBK008355,m-Chlorophenylpiperazine,C10H13ClN2,0.0,[M+H]+,[M-H]-,,6640-24-0,,,,,,,,
DBK008356,MK-212,C8H11ClN4,0.0,[M+H]+,[M-H]-,,64022-27-1,,,,,,,,
DBK008357,Zuretinol acetate,C22H32O2,0.0,[M+H]+,[M-H]-,,29584-22-3,,,,,,,,
DBK008358,CE-224535,C22H29ClN4O6,0.0,[M+H]+,[M-H]-,,724424-43-5,,,,,,,,
DBK008359,Poziotinib,C23H21Cl2FN4O3,0.0,[M+H]+,[M-H]-,,1092364-38-9,,,,,,,,
DBK008360,AZD-9164,C29H38FN2O2,0.0,[M+H]+,[M-H]-,,1034978-04-5,,,,,,,,
DBK008361,Epigallocatechin gallate,C22H18O11,0.0,[M+H]+,[M-H]-,,989-51-5,,,,,,,,
DBK008362,Mitometh,C15H12Cl4,0.0,[M+H]+,[M-H]-,,107465-03-2,,,,,,,,
DBK008363,Avoralstat,C28H27N5O5,0.0,[M+H]+,[M-H]-,,918407-35-9,,,,,,,,
DBK008364,Entospletinib,C23H21N7O,0.0,[M+H]+,[M-H]-,,1229208-44-9,,,,,,,,
DBK008365,Figopitant,C27H31F6N3O,0.0,[M+H]+,[M-H]-,,502422-74-4,,,,,,,,
DBK008366,Cinepazide,C22H31N3O5,0.0,[M+H]+,[M-H]-,,23887-46-9,,,,,,,,
DBK008367,Namitecan,C23H22N4O5,0.0,[M+H]+,[M-H]-,,372105-27-6,,,,,,,,
DBK008368,Dianicline,C13H16N2O,0.0,[M+H]+,[M-H]-,,292634-27-6,,,,,,,,
DBK008369,Bradykinin,C50H73N15O11,0.0,[M+H]+,[M-H]-,,58-82-2,,,,,,,,
DBK008370,Sultamicillin,C25H30N4O9S2,0.0,[M+H]+,[M-H]-,,76497-13-7,,,,,,,,
DBK008371,Ulimorelin,C30H39FN4O4,0.0,[M+H]+,[M-H]-,,842131-33-3,,,,,,,,
DBK008372,Tideglusib,C19H14N2O2S,0.0,[M+H]+,[M-H]-,,865854-05-3,,,,,,,,
DBK008373,Lorlatinib,C21H19FN6O2,0.0,[M+H]+,[M-H]-,,1454846-35-5,,,,,,,,
DBK008374,Vinpocetine,C22H26N2O2,0.0,[M+H]+,[M-H]-,,42971-09-5,,,,,,,,
DBK008375,BLXA4,C22H32O5,0.0,[M+H]+,[M-H]-,,864516-86-9,,,,,,,,
DBK008376,Gepotidacin,C24H28N6O3,0.0,[M+H]+,[M-H]-,,1075236-89-3,,,,,,,,
DBK008377,Elubrixin,C17H17Cl2FN4O4S,0.0,[M+H]+,[M-H]-,,688763-64-6,,,,,,,,
DBK008378,GSK-256066,C27H26N4O5S,0.0,[M+H]+,[M-H]-,,801312-28-7,,,,,,,,
DBK008379,PF-03715455,C35H34ClN7O3S2,0.0,[M+H]+,[M-H]-,,1056164-52-3,,,,,,,,
DBK008380,Alisporivir,C63H113N11O12,0.0,[M+H]+,[M-H]-,,254435-95-5,,,,,,,,
DBK008381,Dilmapimod,C23H19F3N4O3,0.0,[M+H]+,[M-H]-,,444606-18-2,,,,,,,,
DBK008382,Gilteritinib,C29H44N8O3,0.0,[M+H]+,[M-H]-,,1254053-43-4,,,,,,,,
DBK008383,Rezatomidine,C13H16N2S,0.0,[M+H]+,[M-H]-,,847829-38-3,,,,,,,,
DBK008384,BMS-275183,C43H59NO16,0.0,[M+H]+,[M-H]-,,355113-98-3,,,,,,,,
DBK008385,AZD-0328,C13H16N2O,0.0,[M+H]+,[M-H]-,,220099-91-2,,,,,,,,
DBK008386,Rigosertib,C21H25NO8S,0.0,[M+H]+,[M-H]-,,592542-59-1,,,,,,,,
DBK008387,Erdafitinib,C25H30N6O2,0.0,[M+H]+,[M-H]-,,1346242-81-6,,,,,,,,
DBK008388,Menatetrenone,C31H40O2,0.0,[M+H]+,[M-H]-,,863-61-6,,,,,,,,
DBK008389,S-3304,C24H20N2O4S2,0.0,[M+H]+,[M-H]-,,203640-27-1,,,,,,,,
DBK008390,Pelubiprofen,C16H18O3,0.0,[M+H]+,[M-H]-,,69956-77-0,,,,,,,,
DBK008391,Brincidofovir,C27H52N3O7P,0.0,[M+H]+,[M-H]-,,444805-28-1,,,,,,,,
DBK008392,Citicoline,C14H26N4O11P2,0.0,[M+H]+,[M-H]-,,987-78-0,,,,,,,,
DBK008393,Itacitinib,C26H23F4N9O,0.0,[M+H]+,[M-H]-,,1334298-90-6,,,,,,,,
DBK008394,Napabucasin,C14H8O4,0.0,[M+H]+,[M-H]-,,83280-65-3,,,,,,,,
DBK008395,Cordycepin,C10H13N5O3,0.0,[M+H]+,[M-H]-,,73-03-0,,,,,,,,
DBK008396,Filorexant,C24H25FN4O2,0.0,[M+H]+,[M-H]-,,1088991-73-4,,,,,,,,
DBK008397,Bucillamine,C7H13NO3S2,0.0,[M+H]+,[M-H]-,,65002-17-7,,,,,,,,
DBK008398,Deutetrabenazine,C19H27NO3,0.0,[M+H]+,[M-H]-,,1392826-25-3,,,,,,,,
DBK008399,HX-1171,C15H24O2,0.0,[M+H]+,[M-H]-,,148081-72-5,,,,,,,,
DBK008400,Sarpogrelate,C24H31NO6,0.0,[M+H]+,[M-H]-,,125926-17-2,,,,,,,,
DBK008401,Presatovir,C24H30ClN7O3S,0.0,[M+H]+,[M-H]-,,1353625-73-6,,,,,,,,
DBK008402,LY-3023414,C23H26N4O3,0.0,[M+H]+,[M-H]-,,1386874-06-1,,,,,,,,
DBK008403,MK-0557,C22H19FN4O3,0.0,[M+H]+,[M-H]-,,328232-95-7,,,,,,,,
DBK008404,Veledimex,C27H38N2O3,0.0,[M+H]+,[M-H]-,,1093130-72-3,,,,,,,,
DBK008405,Nimorazole,C9H14N4O3,0.0,[M+H]+,[M-H]-,,6506-37-2,,,,,,,,
DBK008406,Diphencyprone,C15H10O,0.0,[M+H]+,[M-H]-,,886-38-4,,,,,,,,
DBK008407,CUDC-101,C24H26N4O4,0.0,[M+H]+,[M-H]-,,1012054-59-9,,,,,,,,
DBK008408,Tricaprylin,C27H50O6,0.0,[M+H]+,[M-H]-,,538-23-8,,,,,,,,
DBK008409,Eplivanserin,C19H21FN2O2,0.0,[M+H]+,[M-H]-,,130579-75-8,,,,,,,,
DBK008410,Telinavir,C33H44N6O5,0.0,[M+H]+,[M-H]-,,143224-34-4,,,,,,,,
DBK008411,Secoisolariciresinol,C20H26O6,0.0,[M+H]+,[M-H]-,,29388-59-8,,,,,,,,
DBK008412,Apitolisib,C23H30N8O3S,0.0,[M+H]+,[M-H]-,,1032754-93-0,,,,,,,,
DBK008413,Dalcetrapib,C23H35NO2S,0.0,[M+H]+,[M-H]-,,211513-37-0,,,,,,,,
DBK008414,Sapitinib,C23H25ClFN5O3,0.0,[M+H]+,[M-H]-,,848942-61-0,,,,,,,,
DBK008415,Gepirone,C19H29N5O2,0.0,[M+H]+,[M-H]-,,83928-76-1,,,,,,,,
DBK008416,Exatecan,C24H22FN3O4,0.0,[M+H]+,[M-H]-,,171335-80-1,,,,,,,,
DBK008417,SRT-2104,C26H24N6O2S2,0.0,[M+H]+,[M-H]-,,1093403-33-8,,,,,,,,
DBK008418,Abacavir hydroxyacetate,C16H20N6O3,0.0,[M+H]+,[M-H]-,,1446418-48-9,,,,,,,,
DBK008419,Zicronapine,C22H27ClN2,0.0,[M+H]+,[M-H]-,,170381-16-5,,,,,,,,
DBK008420,Faropenem,C12H15NO5S,0.0,[M+H]+,[M-H]-,,106560-14-9,,,,,,,,
DBK008421,Obatoclax,C20H19N3O,0.0,[M+H]+,[M-H]-,,803712-67-6,,,,,,,,
DBK008422,Emeramide,C12H16N2O2S2,0.0,[M+H]+,[M-H]-,,351994-94-0,,,,,,,,
DBK008423,Ajulemic acid,C25H36O4,0.0,[M+H]+,[M-H]-,,137945-48-3,,,,,,,,
DBK008424,Atamestane,C20H26O2,0.0,[M+H]+,[M-H]-,,96301-34-7,,,,,,,,
DBK008425,VP-14637,C25H22N10O3,0.0,[M+H]+,[M-H]-,,235106-62-4,,,,,,,,
DBK008426,CP-866087,C24H30N2O3S,0.0,[M+H]+,[M-H]-,,519052-02-9,,,,,,,,
DBK008427,Auriclosene,C4H9Cl2NO3S,0.0,[M+H]+,[M-H]-,,846056-87-9,,,,,,,,
DBK008428,Fosdagrocorat,C29H30F3N2O5P,0.0,[M+H]+,[M-H]-,,1044535-58-1,,,,,,,,
DBK008429,TRV-120027,C43H67N13O10,0.0,[M+H]+,[M-H]-,,1234510-46-3,,,,,,,,
DBK008430,Tivantinib,C23H19N3O2,0.0,[M+H]+,[M-H]-,,905854-02-6,,,,,,,,
DBK008431,PF-03654746,C18H24F2N2O,0.0,[M+H]+,[M-H]-,,935840-31-6,,,,,,,,
DBK008432,Tozadenant,C19H26N4O4S,0.0,[M+H]+,[M-H]-,,870070-55-6,,,,,,,,
DBK008433,Terbogrel,C23H27N5O2,0.0,[M+H]+,[M-H]-,,149979-74-8,,,,,,,,
DBK008434,N-6022,C24H22N4O3,0.0,[M+H]+,[M-H]-,,1208315-24-5,,,,,,,,
DBK008435,Verdinexor,C18H12F6N6O,0.0,[M+H]+,[M-H]-,,1392136-43-4,,,,,,,,
DBK008436,Tirasemtiv,C12H14N4O,0.0,[M+H]+,[M-H]-,,1005491-05-3,,,,,,,,
DBK008437,AZD-6280,C20H22N4O3,0.0,[M+H]+,[M-H]-,,942436-93-3,,,,,,,,
DBK008438,PSI-697,C21H18ClNO3,0.0,[M+H]+,[M-H]-,,851546-61-7,,,,,,,,
DBK008439,Landiolol,C25H39N3O8,0.0,[M+H]+,[M-H]-,,133242-30-5,,,,,,,,
DBK008440,Luseogliflozin,C23H30O6S,0.0,[M+H]+,[M-H]-,,898537-18-3,,,,,,,,
DBK008441,Bergapten,C12H8O4,0.0,[M+H]+,[M-H]-,,484-20-8,,,,,,,,
DBK008442,Capivasertib,C21H25ClN6O2,0.0,[M+H]+,[M-H]-,,1143532-39-1,,,,,,,,
DBK008443,GSK-424887,C27H30ClFN2O,0.0,[M+H]+,[M-H]-,,,,,,,,,,
DBK008444,ORG-25935,C21H25NO3,0.0,[M+H]+,[M-H]-,,1147011-84-4,,,,,,,,
DBK008445,Canrenone,C22H28O3,0.0,[M+H]+,[M-H]-,,976-71-6,,,,,,,,
DBK008446,Lurtotecan,C28H30N4O6,0.0,[M+H]+,[M-H]-,,149882-10-0,,,,,,,,
DBK008447,Squaric acid dibutyl ester,C12H18O4,0.0,[M+H]+,[M-H]-,,2892-62-8,,,,,,,,
DBK008448,Oxothiazolidinecarboxylic acid,C4H5NO3S,0.0,[M+H]+,[M-H]-,,19771-63-2,,,,,,,,
DBK008449,Beclabuvir,C36H45N5O5S,0.0,[M+H]+,[M-H]-,,958002-33-0,,,,,,,,
DBK008450,Terameprocol,C22H30O4,0.0,[M+H]+,[M-H]-,,24150-24-1,,,,,,,,
DBK008451,Tetulomab tetraxetan Lu-177,C30H47N7O10S,0.0,[M+H]+,[M-H]-,,,,,,,,,,
DBK008452,Telcagepant,C26H27F5N6O3,0.0,[M+H]+,[M-H]-,,781649-09-0,,,,,,,,
DBK008453,Cerlapirdine,C22H23N3O3S,0.0,[M+H]+,[M-H]-,,925448-93-7,,,,,,,,
DBK008454,Bunazosin,C19H27N5O3,0.0,[M+H]+,[M-H]-,,80755-51-7,,,,,,,,
DBK008455,Temefos,C16H20O6P2S3,0.0,[M+H]+,[M-H]-,,3383-96-8,,,,,,,,
DBK008456,KRN-7000,C50H99NO9,0.0,[M+H]+,[M-H]-,,158021-47-7,,,,,,,,
DBK008457,Iguratimod,C17H14N2O6S,0.0,[M+H]+,[M-H]-,,123663-49-0,,,,,,,,
DBK008458,BMS-214662,C25H23N5O2S2,0.0,[M+H]+,[M-H]-,,195987-41-8,,,,,,,,
DBK008459,Estetrol,C18H24O4,0.0,[M+H]+,[M-H]-,,15183-37-6,,,,,,,,
DBK008460,Bexagliflozin,C24H29ClO7,0.0,[M+H]+,[M-H]-,,1118567-05-7,,,,,,,,
DBK008461,GW-274150,C8H17N3O2S,0.0,[M+H]+,[M-H]-,,210354-22-6,,,,,,,,
DBK008462,MK-0777,C20H22FN7O,0.0,[M+H]+,[M-H]-,,252977-51-8,,,,,,,,
DBK008463,Balicatib,C23H33N5O2,0.0,[M+H]+,[M-H]-,,354813-19-7,,,,,,,,
DBK008464,TAK-733,C17H15F2IN4O4,0.0,[M+H]+,[M-H]-,,1035555-63-5,,,,,,,,
DBK008465,AZD-7762,C17H19FN4O2S,0.0,[M+H]+,[M-H]-,,860352-01-8,,,,,,,,
DBK008466,Edaravone,C10H10N2O,0.0,[M+H]+,[M-H]-,,89-25-8,,,,,,,,
DBK008467,CP-601927,C12H12F3N,0.0,[M+H]+,[M-H]-,,357425-02-6,,,,,,,,
DBK008468,Triclabendazole,C14H9Cl3N2OS,0.0,[M+H]+,[M-H]-,,68786-66-3,,,,,,,,
DBK008469,AZD-4547,C26H33N5O3,0.0,[M+H]+,[M-H]-,,1035270-39-3,,,,,,,,
DBK008470,Tulobuterol,C12H18ClNO,0.0,[M+H]+,[M-H]-,,41570-61-0,,,,,,,,
DBK008471,Moxaverine,C20H21NO2,0.0,[M+H]+,[M-H]-,,10539-19-2,,,,,,,,
DBK008472,PG-701,C20H24O7,0.0,[M+H]+,[M-H]-,,583028-68-6,,,,,,,,
DBK008473,GDC-0810,C26H20ClFN2O2,0.0,[M+H]+,[M-H]-,,1365888-06-7,,,,,,,,
DBK008474,ABT-751,C18H17N3O4S,0.0,[M+H]+,[M-H]-,,141430-65-1,,,,,,,,
DBK008475,Vadadustat,C14H11ClN2O4,0.0,[M+H]+,[M-H]-,,1000025-07-9,,,,,,,,
DBK008476,Platinum,Pt,0.0,[M+H]+,[M-H]-,,,,,,,,,,
DBK008477,CG-200745,C24H33N3O4,0.0,[M+H]+,[M-H]-,,936221-33-9,,,,,,,,
DBK008478,Radiprodil,C21H20FN3O4,0.0,[M+H]+,[M-H]-,,496054-87-6,,,,,,,,
DBK008479,CRS-3123,C19H19Br2N3O2S,0.0,[M+H]+,[M-H]-,,1013915-71-3,,,,,,,,
DBK008480,Begacestat,C9H8ClF6NO3S2,0.0,[M+H]+,[M-H]-,,769169-27-9,,,,,,,,
DBK008481,Atevirdine,C21H25N5O2,0.0,[M+H]+,[M-H]-,,136816-75-6,,,,,,,,
DBK008482,Fexinidazole,C12H13N3O3S,0.0,[M+H]+,[M-H]-,,59729-37-2,,,,,,,,
DBK008483,Epofolate,C67H92N16O22S3,0.0,[M+H]+,[M-H]-,,958646-17-8,,,,,,,,
DBK008484,Brigatinib,C29H39ClN7O2P,0.0,[M+H]+,[M-H]-,,1197953-54-0,,,,,,,,
DBK008485,Carmegliptin,C20H28FN3O3,0.0,[M+H]+,[M-H]-,,813452-18-5,,,,,,,,
DBK008486,PF-06273340,C23H22ClN7O3,0.0,[M+H]+,[M-H]-,,1402438-74-7,,,,,,,,
DBK008487,Losmapimod,C22H26FN3O2,0.0,[M+H]+,[M-H]-,,585543-15-3,,,,,,,,
DBK008488,ORE-1001,C19H23Cl2N3O4,0.0,[M+H]+,[M-H]-,,305335-31-3,,,,,,,,
DBK008489,Vidupiprant,C28H27Cl2FN2O6S,0.0,[M+H]+,[M-H]-,,1169483-24-2,,,,,,,,
DBK008490,Ecopipam,C19H20ClNO,0.0,[M+H]+,[M-H]-,,112108-01-7,,,,,,,,
DBK008491,Seviteronel,C18H17F4N3O3,0.0,[M+H]+,[M-H]-,,1610537-15-9,,,,,,,,
DBK008492,Apomine,C28H52O7P2,0.0,[M+H]+,[M-H]-,,126411-13-0,,,,,,,,
DBK008493,Propiverine,C23H29NO3,0.0,[M+H]+,[M-H]-,,60569-19-9,,,,,,,,
DBK008494,OBP-801,C20H31N3O6S2,0.0,[M+H]+,[M-H]-,,328548-11-4,,,,,,,,
DBK008495,AZD-5423,C25H21F4N3O3,0.0,[M+H]+,[M-H]-,,1034148-04-3,,,,,,,,
DBK008496,Defactinib,C20H21F3N8O3S,0.0,[M+H]+,[M-H]-,,1073154-85-4,,,,,,,,
DBK008497,Balapiravir,C21H30N6O8,0.0,[M+H]+,[M-H]-,,690270-29-2,,,,,,,,
DBK008498,LY-2608204,C28H37N3O3S3,0.0,[M+H]+,[M-H]-,,1234703-40-2,,,,,,,,
DBK008499,Verubecestat,C17H17F2N5O3S,0.0,[M+H]+,[M-H]-,,1286770-55-5,,,,,,,,
DBK008500,Simendan,C14H12N6O,0.0,[M+H]+,[M-H]-,,131741-08-7,,,,,,,,
DBK008501,Talsaclidine,C10H15NO,0.0,[M+H]+,[M-H]-,,147025-53-4,,,,,,,,
DBK008502,Piromelatine,C17H16N2O4,0.0,[M+H]+,[M-H]-,,946846-83-9,,,,,,,,
DBK008503,Darexaban,C27H30N4O4,0.0,[M+H]+,[M-H]-,,365462-23-3,,,,,,,,
DBK008504,Puerarin,C21H20O9,0.0,[M+H]+,[M-H]-,,3681-99-0,,,,,,,,
